909	An effective algorithm for the segmentation of digital plane curves - The isoparametric formulation	1998	Pattern Recognition Letters	Tuan D. Pham,Hong Yan
910	Combining neural networks, fuzzy sets, and the evidence theory based techniques for detecting colour specks	2001	Journal of Intelligent and Fuzzy Systems	Antanas Verikas,Kerstin Malmqvist,Marija Bacauskiene
911	A parallel thinning algorithm for medial surfaces	1995	Pattern Recognition Letters	Gilles Bertrand
912	High speed associative memories for feature extraction and visualisation	2003	Pattern Recognition Letters	Aistis Raudys
913	Spectral technique for hidden layer neural network training	1997	Pattern Recognition Letters	Terry Windeatt,Robert Tebbs
914	An experimental comparison of neural and statistical non-parametric algorithms for supervised classification of remote-sensing images	1996	Pattern Recognition Letters	Sebastiano B. Serpico,Lorenzo Bruzzone,Fabio Roli
915	Effectiveness of Error Correcting Output Codes in Multiclass Learning Problems	2000	Multiple Classifier Systems	Francesco Masulli,Giorgio Valentini
916	On Combining Dissimilarity Representations	2001	Multiple Classifier Systems	Elzbieta Pekalska,Robert P. W. Duin
917	An adaptive smoothing approach for fitting digital planar curves with line segments and circular arcs	2003	Pattern Recognition Letters	Ji-Hwei Horng
918	A dynamic programming approach for fitting digital planar curves with line segments and circular arcs	2001	Pattern Recognition Letters	Ji-Hwei Horng,Johnny Tienyi Li
919	Data Complexity Analysis for Classifier Combination	2001	Multiple Classifier Systems	Tin Kam Ho
920	Coarse classification of Chinese characters via stroke clustering method	1995	Pattern Recognition Letters	Chin-Chuan Han,Yao-Lung Tseng,Kuo-Chin Fan,An-Bang Wang
921	Human Face Detection in Digital Video Using SVMEnsemble	2003	Neural Processing Letters	Hong-Mo Je,Daijin Kim,Sung Yang Bang
922	Evaluation of pattern classifiers - Applying a Monte Carlo significance test to the classification efficiency	1998	Pattern Recognition Letters	Edgard Nyssen
923	Frontal-view face detection and facial feature extraction using color, shape and symmetry based cost functions	1998	Pattern Recognition Letters	Eli Saber,A. Murat Tekalp
924	Combining multiple classifiers based on third-order dependency for handwritten numeral recognition*1	2003	Pattern Recognition Letters	Hee-Joong Kang
925	A note on core research issues for statistical pattern recognition	2002	Pattern Recognition Letters	Robert P. W. Duin,Fabio Roli,Dick de Ridder
926	Analysis of Linear and Order Statistics Combiners for Fusion of Imbalanced Classifiers	2002	Multiple Classifier Systems	Fabio Roli,Giorgio Fumera
927	An efficient algorithm for the optimal polygonal approximation of digitized curves	2001	Pattern Recognition Letters	Marc Salotti
928	Text information extraction in images and video: a survey	2004	Pattern Recognition	Keechul Jung,Kwang In Kim,Anil K. Jain
929	Support vector domain description	1999	Pattern Recognition Letters	David M. J. Tax,Robert P. W. Duin
930	Floating search methods in feature selection	1994	Pattern Recognition Letters	Pavel Pudil,Jana Novovicova,Josef Kittler
931	On Combining One-Class Classifiers for Image Database Retrieval	2002	Multiple Classifier Systems	Carmen Lai,David M. J. Tax,Robert P. W. Duin,Elzbieta Pekalska,Pavel Paclik
932	Frontal-view face detection and facial feature extraction using color and morphological operations	1999	Pattern Recognition Letters	Jian-Gang Wang,Eric Sung
933	Linear Combiners for Classifier Fusion: Some Theoretical and Experimental Results	2003	Multiple Classifier Systems	Giorgio Fumera,Fabio Roli
934	Reject option with multiple thresholds	2000	Pattern Recognition	Giorgio Fumera,Fabio Roli,Giorgio Giacinto
935	On a relation between graph edit distance and maximum common subgraph	1997	Pattern Recognition Letters	Horst Bunke
936	Boosting in Linear Discriminant Analysis	2000	Multiple Classifier Systems	Marina Skurichina,Robert P. W. Duin
937	An automatic and efficient dynamic programming algorithm for polygonal approximation of digital curves	2002	Pattern Recognition Letters	Ji-Hwei Horng,Johnny Tienyi Li
938	A graph distance metric based on the maximal common subgraph	1998	Pattern Recognition Letters	Horst Bunke,Kim Shearer
939	An approach to the automatic design of multiple classifier systems	2001	Pattern Recognition Letters	Giorgio Giacinto,Fabio Roli
940	Classification of imbalanced remote-sensing data by neural networks	1997	Pattern Recognition Letters	Lorenzo Bruzzone,Sebastiano B. Serpico
941	Dynamic Classifier Selection	2000	Multiple Classifier Systems	Giorgio Giacinto,Fabio Roli
942	Triangular spatial relationship: a new approach for spatial knowledge representation	2001	Pattern Recognition Letters	D. S. Guru,P. Nagabhushan
943	Selective partition algorithm for finding regions of maximum pairwise dissimilarity among statistical class models	1997	Pattern Recognition Letters	Ahmad Fuad Rezaur Rahman,Michael C. Fairhurst
944	Effect of noise on generalisation in massively parallel fuzzy systems	1998	Pattern Recognition	Sameer Singh
945	Robust coding schemes for indexing and retrieval from large face databases	2000	IEEE Transactions on Image Processing	Chengjun Liu,Harry Wechsler
946	On retrieving textured images from an image database	1996	Pattern Recognition	Georgy L. Gimel'farb,Anil K. Jain
947	Point pattern matching algorithm invariant to geometrical transformation and distortion	1996	Pattern Recognition Letters	Fang-Hsuan Cheng
948	Application of neural networks and statistical pattern recognition algorithms to earthquake risk evaluation	1997	Pattern Recognition Letters	Giorgio Giacinto,R. Paolucci,Fabio Roli
949	Recognition of radiopaque markers in X-ray images using a neural network as nonlinear filter	1999	Pattern Recognition Letters	Michael Egmont-Petersen,Theo Arts
950	Combining multiple classifiers by averaging or by multiplying?	2000	Pattern Recognition	David M. J. Tax,Martijn van Breukelen,Robert P. W. Duin,Josef Kittler
951	An experimental analysis of the dependence among codeword bit errors in ECOC learning machines	2004	Neurocomputing	Francesco Masulli,Giorgio Valentini
952	Extracting facial features by an inhibitory mechanism based on gradient distributions	1996	Pattern Recognition	Cheng-Chung Lin,Wei-Chung Lin
953	Discrete shading of three-dimensional objects from medial axis transform	1999	Pattern Recognition Letters	Jayanta Mukherjee,M. Aswatha Kumar,B. N. Chatterji,Partha Pratim Das
954	On the General Application of the Tomographic Classifier Fusion Methodology	2002	Multiple Classifier Systems	David Windridge,Josef Kittler
955	O(1)-time parallel string-matching algorithm with VLDCs	1996	Pattern Recognition Letters	Kuo-Liang Chung
956	Building Diverse Classifier Outputs to Evaluate the Behavior of Combination Methods: The Case of Two Classifiers	2004	Multiple Classifier Systems	Hela Zouari,Laurent Heutte,Yves Lecourtier,Adel M. Alimi
957	Fast computation of cross-sections of 3D objects from their Medial Axis Transforms	2000	Pattern Recognition Letters	Jayanta Mukherjee,M. Aswatha Kumar,Partha Pratim Das,B. N. Chatterji
958	Efficient training and improved performance of multilayer perceptron in pattern classification	2000	Neurocomputing	B. B. Chaudhuri,Ujjwal Bhattacharya
959	Skeletons from dot patterns: A neural network approach	1997	Pattern Recognition Letters	Amitava Datta,Swapan K. Parui
960	Determination of optimal polygon from digital curve using L1 norm	1993	Pattern Recognition	Bimal Kumar Ray,Kumar S. Ray
961	Color image compression using quantization, thresholding, and edge detection techniques all based on the moment-preserving principle	1998	Pattern Recognition Letters	Chen-Kuei Yang,Wen-Hsiang Tsai
962	An Experimental Comparison of Classifier Fusion Rules for Multimodal Personal Identity Verification Systems	2002	Multiple Classifier Systems	Fabio Roli,Josef Kittler,Giorgio Fumera,Daniele Muntoni
963	Eight-point discrete Hartley transform as an edge operator and its interpretation in the frequency domain	1998	Pattern Recognition Letters	Rae-Hong Park,Kang Sik Yoon,Woo Young Choi
964	Evaluation of pattern classifiers -- Testing the significance of classification efficiency using an exact probability technique	1996	Pattern Recognition Letters	Edgard Nyssen
965	Use of medial axis transforms for computing normals at boundary points	2002	Pattern Recognition Letters	Jayanta Mukherjee,M. Aswatha Kumar,Partha Pratim Das,B. N. Chatterji
966	Self-organizing neural networks based on spatial isomorphism for active contour modeling	2000	Pattern Recognition	Y. V. Venkatesh,N. Rishikesh
967	Coding and decoding strategies for multi-class learning problems	2003	Information Fusion	Terry Windeatt,Reza Ghaderi
968	A contour detection method: Initialization and contour model	1999	Pattern Recognition Letters	Pong Chi Yuen,Guo-Can Feng,J. P. Zhou
969	Efficient Detection of Spurious Inputs for Improving the Robustness of MLP Networks in Practical Applications	1995	Neural Computing and Applications	Germano C. Vasconcelos,Michael C. Fairhurst,David L. Bisset
970	Construction of partitioning paths for touching handwritten characters	1999	Pattern Recognition Letters	Jianming Hu,Donggang Yu,Hong Yan
971	Quantifying Structural Time Varying Changes in Helical Data	2001	Neural Computing and Applications	Sameer Singh
972	On approximating Euclidean metrics by digital distances in 2D and 3D	2000	Pattern Recognition Letters	Jayanta Mukherjee,Partha Pratim Das,M. Aswatha Kumar,B. N. Chatterji
973	Faster point set pattern matching in 3-D	1998	Pattern Recognition Letters	Laurence Boxer
974	One-dimensional frequency domain interpretation of compass roof edge and Frei-Chen line masks	1999	Pattern Recognition Letters	Rae-Hong Park
975	Local characterization of strong surfaces within strongly separating objects	1998	Pattern Recognition Letters	Remy Malgouyres
976	Improving fitting quality of polygonal approximation by using the dynamic programming technique	2002	Pattern Recognition Letters	Ji-Hwei Horng
977	Local stereovision matching through the ADALINE neural network	2001	Pattern Recognition Letters	Gonzalo Pajares,Jesus Manuel de la Cruz
978	Multiple Classifier Combination Methodologies for Different Output Levels	2000	Multiple Classifier Systems	Ching Y. Suen,Louisa Lam
979	Machine recognition of optically captured machine printed arabic text	1990	Pattern Recognition	Fatma El-Khaly,Maher A. Sid-Ahmed
980	Preclassification of handwritten Chinese characters based on basic stroke substructures	1995	Pattern Recognition Letters	Rei-Heng Cheng,Chi-Wei Lee,Zen Chen
981	Fast algorithms for basic processing and analysis operations on block-represented binary images	1996	Pattern Recognition Letters	Iraklis M. Spiliotis,Basil G. Mertzios
982	An iterative solution for object pose parameters using image moments	1996	Pattern Recognition Letters	R. Mukundan,K. R. Ramakrishnan
983	Address block location on envelopes using Gabor filters	1992	Pattern Recognition	Anil K. Jain,Sushil K. Bhattacharjee
984	Locating and extracting the eye in human face images	1996	Pattern Recognition	Kin-Man Lam,Hong Yan
985	Boolean function-based approach for encoding of binary images	1996	Pattern Recognition Letters	Debranjan Sarkar
986	Statistical pattern recognition using efficient two-dimensional moments with applications to character recognition	1993	Pattern Recognition	Kostas D. Tsirikolias,Basil G. Mertzios
987	Automatic document processing: A survey	1996	Pattern Recognition	Yuan Yan Tang,Seong-Whan Lee,Ching Y. Suen
988	Expected classification error of the Fisher linear classifier with pseudo-inverse covariance matrix	1998	Pattern Recognition Letters	Sarunas Raudys,Robert P. W. Duin
989	A region-based image database system using colour and texture	1999	Pattern Recognition Letters	Kieron Messer,Josef Kittler
990	Fast location of address blocks and postcodes in mail-piece images	1996	Pattern Recognition Letters	Adrian P. Whichello,Hong Yan
991	Modified region decomposition method and optimal depth decision tree in the recognition of non-uniform sized characters - An experimentation with Kannada characters	1999	Pattern Recognition Letters	P. Nagabhushan,Radhika M. Pai
992	A progressively predictive image pyramid for efficient lossless coding	1999	IEEE Transactions on Image Processing	Guoping Qiu
993	Serial Multiple Classifier Systems Exploiting a Coarse to Fine Output Coding	2003	Multiple Classifier Systems	Josef Kittler,Alireza Ahmadyfard,David Windridge
994	A comparison of clustering algorithms applied to color image quantization	1997	Pattern Recognition Letters	Paul Scheunders
995	A new hybrid approach in combining multiple experts to recognise handwritten numerals	1997	Pattern Recognition Letters	Ahmad Fuad Rezaur Rahman,Michael C. Fairhurst
996	A Modular Multiple Classifier System for the Detection of Intrusions in Computer Networks	2003	Multiple Classifier Systems	Giorgio Giacinto,Fabio Roli,Luca Didaci
997	Medial axis transform-based features and a neural network for human chromosome classification	1995	Pattern Recognition	Boaz Lerner,Hugo Guterman,Its'hak Dinstein,Yitzhak Romem
998	Some aspects of Dempster-Shafer evidence theory for classification of multi-modality medical images taking partial volume effect into account	1996	Pattern Recognition Letters	Isabelle Bloch
999	Automatic recognition of handwritten data on cheques - Fact or fiction?	1999	Pattern Recognition Letters	Ching Y. Suen,Qizhi Xu,Louisa Lam
1000	Topology preservation in 3D digital space	1994	Pattern Recognition	Punam K. Saha,Bidyut Baran Chaudhuri,Bhabatosh Chanda,D. Dutta Majumder
1001	Optimal approximation of discrete probability distribution with kth-order dependency and its application to combining multiple classifiers	1997	Pattern Recognition Letters	Hee-Joong Kang,Kawon Kim,Jin H. Kim
1002	Classifier Combinations: Implementations and Theoretical Issues	2000	Multiple Classifier Systems	Louisa Lam
1003	A genetic c-Means clustering algorithm applied to color image quantization	1997	Pattern Recognition	Paul Scheunders
1004	An adaptive clustering algorithm for color quantization	2000	Pattern Recognition Letters	Ing-Sheen Hsieh,Kuo-Chin Fan
1005	2D spiral pattern recognition with possibilistic measures	1998	Pattern Recognition Letters	Sameer Singh
1006	Methods for Designing Multiple Classifier Systems	2001	Multiple Classifier Systems	Fabio Roli,Giorgio Giacinto,Gianni Vernazza
1007	Archival and retrieval of symbolic images: An invariant scheme based on triangular spatial relationship	2003	Pattern Recognition Letters	D. S. Guru,P. Punitha,P. Nagabhushan
1008	Combining flat and structured representations for fingerprint classification with recursive neural networks and support vector machines	2003	Pattern Recognition	Yuan Yao,Gian Luca Marcialis,Massimiliano Pontil,Paolo Frasconi,Fabio Roli
